player_id,sessionDate,seasonName,metric,category,value
2,11/08/2024,2024/2025,soreness_baseline_completeness,soreness,0.42879677272331584
2,11/08/2024,2024/2025,soreness_baseline_composite,soreness,-0.17929982931353527
2,11/08/2024,2024/2025,subjective_baseline_completeness,subjective,0.23676979536623965
2,11/08/2024,2024/2025,subjective_baseline_composite,subjective,-0.2674206772273754
2,12/08/2024,2024/2025,bio_baseline_completeness,bio,0.0
2,12/08/2024,2024/2025,bio_baseline_composite,bio,
2,12/08/2024,2024/2025,emboss_baseline_score,total,0.2738535059163173
2,12/08/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0
2,12/08/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
2,12/08/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0
2,12/08/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
2,12/08/2024,2024/2025,sleep_baseline_completeness,sleep,0.8274669902011621
2,12/08/2024,2024/2025,sleep_baseline_composite,sleep,0.3380154205609531
2,12/08/2024,2024/2025,soreness_baseline_completeness,soreness,0.4213177247874499
2,12/08/2024,2024/2025,soreness_baseline_composite,soreness,0.14624038806300096
2,12/08/2024,2024/2025,subjective_baseline_completeness,subjective,0.034516855667037216
2,12/08/2024,2024/2025,subjective_baseline_composite,subjective,0.29337446335667966
2,13/08/2024,2024/2025,bio_baseline_completeness,bio,0.0
2,13/08/2024,2024/2025,bio_baseline_composite,bio,
2,13/08/2024,2024/2025,emboss_baseline_score,total,0.1587640411882929
2,13/08/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0
2,13/08/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
2,13/08/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0
2,13/08/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
2,13/08/2024,2024/2025,sleep_baseline_completeness,sleep,0.17309551985730254
2,13/08/2024,2024/2025,sleep_baseline_composite,sleep,-0.012703406485500607
2,13/08/2024,2024/2025,soreness_baseline_completeness,soreness,0.36163249388354346
2,13/08/2024,2024/2025,soreness_baseline_composite,soreness,0.3258388440930027
2,13/08/2024,2024/2025,subjective_baseline_completeness,subjective,0.4982381454194139
2,13/08/2024,2024/2025,subjective_baseline_composite,subjective,0.0970677802166338
2,14/08/2024,2024/2025,bio_baseline_completeness,bio,0.0
2,14/08/2024,2024/2025,bio_baseline_composite,bio,
2,14/08/2024,2024/2025,emboss_baseline_score,total,-0.16903580506795404
2,14/08/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0
2,14/08/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
2,14/08/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0
2,14/08/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
2,14/08/2024,2024/2025,sleep_baseline_completeness,sleep,0.705733322204122
2,14/08/2024,2024/2025,sleep_baseline_composite,sleep,-0.2643866263434329
2,14/08/2024,2024/2025,soreness_baseline_completeness,soreness,0.0
2,14/08/2024,2024/2025,soreness_baseline_composite,soreness,
2,14/08/2024,2024/2025,subjective_baseline_completeness,subjective,0.2535771180743982
2,14/08/2024,2024/2025,subjective_baseline_composite,subjective,0.09633613536829619
2,15/08/2024,2024/2025,bio_baseline_completeness,bio,0.0
2,15/08/2024,2024/2025,bio_baseline_composite,bio,
2,15/08/2024,2024/2025,emboss_baseline_score,total,0.0777779181389933
2,15/08/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0
2,15/08/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
2,15/08/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0
2,15/08/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
2,15/08/2024,2024/2025,sleep_baseline_completeness,sleep,0.4153404321269647
2,15/08/2024,2024/2025,sleep_baseline_composite,sleep,0.03147946077663757
2,15/08/2024,2024/2025,soreness_baseline_completeness,soreness,0.21769053245422032
2,15/08/2024,2024/2025,soreness_baseline_composite,soreness,0.16611258786899918
2,15/08/2024,2024/2025,subjective_baseline_completeness,subjective,0.0
2,15/08/2024,2024/2025,subjective_baseline_composite,subjective,
2,16/08/2024,2024/2025,bio_baseline_completeness,bio,0.0
2,16/08/2024,2024/2025,bio_baseline_composite,bio,
2,16/08/2024,2024/2025,emboss_baseline_score,total,-0.1275992097341674
2,16/08/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0
2,16/08/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
2,16/08/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.5326949266324144
2,16/08/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,0.06794823632301439
2,16/08/2024,2024/2025,sleep_baseline_completeness,sleep,0.5404449915043732
2,16/08/2024,2024/2025,sleep_baseline_composite,sleep,-0.06261535304855648
2,16/08/2024,2024/2025,soreness_baseline_completeness,soreness,0.0
2,16/08/2024,2024/2025,soreness_baseline_composite,soreness,
2,16/08/2024,2024/2025,subjective_baseline_completeness,subjective,0.8562850159414597
2,16/08/2024,2024/2025,subjective_baseline_composite,subjective,-0.2902638946367996
2,17/08/2024,2024/2025,bio_baseline_completeness,bio,0.0
2,17/08/2024,2024/2025,bio_baseline_composite,bio,
2,17/08/2024,2024/2025,emboss_baseline_score,total,-0.0513989881297406
2,17/08/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.9892114027585884
2,17/08/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,0.04555509036384478
2,17/08/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.6349113091091088
2,17/08/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,-0.24544562500418132
2,17/08/2024,2024/2025,sleep_baseline_completeness,sleep,0.5936566651798799
2,17/08/2024,2024/2025,sleep_baseline_composite,sleep,-0.1330454238261156
2,17/08/2024,2024/2025,soreness_baseline_completeness,soreness,0.9016646608274144
2,17/08/2024,2024/2025,soreness_baseline_composite,soreness,-0.10147528393254326
2,17/08/2024,2024/2025,subjective_baseline_completeness,subjective,0.9530488300576418
2,17/08/2024,2024/2025,subjective_baseline_composite,subjective,0.07547415567225407
2,18/08/2024,2024/2025,bio_baseline_completeness,bio,0.7141589801550802
2,18/08/2024,2024/2025,bio_baseline_composite,bio,-0.06971409033204141
2,18/08/2024,2024/2025,emboss_baseline_score,total,0.014875914376372852
2,18/08/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0
2,18/08/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
2,18/08/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.944400476005018
2,18/08/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,0.11870386974815508
2,18/08/2024,2024/2025,sleep_baseline_completeness,sleep,0.8222070280782267
2,18/08/2024,2024/2025,sleep_baseline_composite,sleep,0.08526711445108326
2,18/08/2024,2024/2025,soreness_baseline_completeness,soreness,0.676543916621301
2,18/08/2024,2024/2025,soreness_baseline_composite,soreness,-0.12665510912995415
2,18/08/2024,2024/2025,subjective_baseline_completeness,subjective,0.0019889327493638476
2,18/08/2024,2024/2025,subjective_baseline_composite,subjective,0.13119687510972727
2,19/08/2024,2024/2025,bio_baseline_completeness,bio,0.0
2,19/08/2024,2024/2025,bio_baseline_composite,bio,
2,19/08/2024,2024/2025,emboss_baseline_score,total,0.21630762992718428
2,19/08/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0
2,19/08/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
2,19/08/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0
2,19/08/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
2,19/08/2024,2024/2025,sleep_baseline_completeness,sleep,0.1122071658223961
2,19/08/2024,2024/2025,sleep_baseline_composite,sleep,0.21630762992718428
2,19/08/2024,2024/2025,soreness_baseline_completeness,soreness,0.0
2,19/08/2024,2024/2025,soreness_baseline_composite,soreness,
2,19/08/2024,2024/2025,subjective_baseline_completeness,subjective,0.0
2,19/08/2024,2024/2025,subjective_baseline_composite,subjective,
2,20/08/2024,2024/2025,bio_baseline_completeness,bio,0.0
2,20/08/2024,2024/2025,bio_baseline_composite,bio,
2,20/08/2024,2024/2025,emboss_baseline_score,total,0.1247184845185986
2,20/08/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0
2,20/08/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
2,20/08/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0
2,20/08/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
2,20/08/2024,2024/2025,sleep_baseline_completeness,sleep,0.09944016330436956
2,20/08/2024,2024/2025,sleep_baseline_composite,sleep,0.09329724428717719
2,20/08/2024,2024/2025,soreness_baseline_completeness,soreness,0.15682321902580232
2,20/08/2024,2024/2025,soreness_baseline_composite,soreness,-0.062307007196882064
2,20/08/2024,2024/2025,subjective_baseline_completeness,subjective,0.9335447508292456
2,20/08/2024,2024/2025,subjective_baseline_composite,subjective,0.15948325919245868
2,21/08/2024,2024/2025,bio_baseline_completeness,bio,0.0
2,21/08/2024,2024/2025,bio_baseline_composite,bio,
2,21/08/2024,2024/2025,emboss_baseline_score,total,-0.08464939507909756
2,21/08/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0
2,21/08/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
2,21/08/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.9698257621276917
2,21/08/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,-0.10158103794260408
2,21/08/2024,2024/2025,sleep_baseline_completeness,sleep,0.7000801311927838
2,21/08/2024,2024/2025,sleep_baseline_composite,sleep,-0.05532636411625746
2,21/08/2024,2024/2025,soreness_baseline_completeness,soreness,0.20837317953699153
2,21/08/2024,2024/2025,soreness_baseline_composite,soreness,-0.10024361448223403
2,21/08/2024,2024/2025,subjective_baseline_completeness,subjective,0.008730070699925596
2,21/08/2024,2024/2025,subjective_baseline_composite,subjective,-0.18296599174072334
2,22/08/2024,2024/2025,bio_baseline_completeness,bio,0.0
2,22/08/2024,2024/2025,bio_baseline_composite,bio,
2,22/08/2024,2024/2025,emboss_baseline_score,total,-0.012213188919901793
2,22/08/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0
2,22/08/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
2,22/08/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.059852752202992354
2,22/08/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,0.04023344727197687
2,22/08/2024,2024/2025,sleep_baseline_completeness,sleep,0.9254624626261793
2,22/08/2024,2024/2025,sleep_baseline_composite,sleep,0.09870539400336753
2,22/08/2024,2024/2025,soreness_baseline_completeness,soreness,0.6080291751347833
2,22/08/2024,2024/2025,soreness_baseline_composite,soreness,-0.30721870825561076
2,22/08/2024,2024/2025,subjective_baseline_completeness,subjective,0.45248640491106673
2,22/08/2024,2024/2025,subjective_baseline_composite,subjective,0.15040363527686854
2,23/08/2024,2024/2025,bio_baseline_completeness,bio,0.0
2,23/08/2024,2024/2025,bio_baseline_composite,bio,
2,23/08/2024,2024/2025,emboss_baseline_score,total,-0.003340199867335095
2,23/08/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0
2,23/08/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
2,23/08/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0
2,23/08/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
2,23/08/2024,2024/2025,sleep_baseline_completeness,sleep,0.07728189920950579
2,23/08/2024,2024/2025,sleep_baseline_composite,sleep,-0.2052168637102295
2,23/08/2024,2024/2025,soreness_baseline_completeness,soreness,0.0
2,23/08/2024,2024/2025,soreness_baseline_composite,soreness,
2,23/08/2024,2024/2025,subjective_baseline_completeness,subjective,0.23196103384714506
2,23/08/2024,2024/2025,subjective_baseline_composite,subjective,0.0639185622148286
2,24/08/2024,2024/2025,bio_baseline_completeness,bio,0.0
2,24/08/2024,2024/2025,bio_baseline_composite,bio,
2,24/08/2024,2024/2025,emboss_baseline_score,total,-0.11143124531752012
2,24/08/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0
2,24/08/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
2,24/08/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0
2,24/08/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
2,24/08/2024,2024/2025,sleep_baseline_completeness,sleep,0.0
2,24/08/2024,2024/2025,sleep_baseline_composite,sleep,
2,24/08/2024,2024/2025,soreness_baseline_completeness,soreness,0.49269110834884855
2,24/08/2024,2024/2025,soreness_baseline_composite,soreness,-0.11143124531752012
2,24/08/2024,2024/2025,subjective_baseline_completeness,subjective,0.0
2,24/08/2024,2024/2025,subjective_baseline_composite,subjective,
2,25/08/2024,2024/2025,bio_baseline_completeness,bio,0.0
2,25/08/2024,2024/2025,bio_baseline_composite,bio,
2,25/08/2024,2024/2025,emboss_baseline_score,total,-0.03741484209626366
2,25/08/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0
2,25/08/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
2,25/08/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0
2,25/08/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
2,25/08/2024,2024/2025,sleep_baseline_completeness,sleep,0.13881849858443207
2,25/08/2024,2024/2025,sleep_baseline_composite,sleep,-0.1054115143456754
2,25/08/2024,2024/2025,soreness_baseline_completeness,soreness,0.9398429637651271
2,25/08/2024,2024/2025,soreness_baseline_composite,soreness,-0.04274764928871342
2,25/08/2024,2024/2025,subjective_baseline_completeness,subjective,0.04336731710149078
2,25/08/2024,2024/2025,subjective_baseline_composite,subjective,0.29581299474504863
2,26/08/2024,2024/2025,bio_baseline_completeness,bio,0.0
2,26/08/2024,2024/2025,bio_baseline_composite,bio,
2,26/08/2024,2024/2025,emboss_baseline_score,total,-0.16315884701491612
2,26/08/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.23226663817197823
2,26/08/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,0.07673331886481756
2,26/08/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0
2,26/08/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
2,26/08/2024,2024/2025,sleep_baseline_completeness,sleep,0.7810347773974778
2,26/08/2024,2024/2025,sleep_baseline_composite,sleep,-0.2073690162098435
2,26/08/2024,2024/2025,soreness_baseline_completeness,soreness,0.0413566459438518
2,26/08/2024,2024/2025,soreness_baseline_composite,soreness,0.2646568388283428
2,26/08/2024,2024/2025,subjective_baseline_completeness,subjective,0.9666349802740496
2,26/08/2024,2024/2025,subjective_baseline_composite,subjective,-0.203383223205438
2,27/08/2024,2024/2025,bio_baseline_completeness,bio,0.0
2,27/08/2024,2024/2025,bio_baseline_composite,bio,
2,27/08/2024,2024/2025,emboss_baseline_score,total,-0.01913286391149594
2,27/08/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0
2,27/08/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
2,27/08/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.10762741346071414
2,27/08/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,0.1312377281456837
2,27/08/2024,2024/2025,sleep_baseline_completeness,sleep,0.15726171765458286
2,27/08/2024,2024/2025,sleep_baseline_composite,sleep,0.3499932978628679
2,27/08/2024,2024/2025,soreness_baseline_completeness,soreness,0.2561066952988936
2,27/08/2024,2024/2025,soreness_baseline_composite,soreness,-0.15200568020876717
2,27/08/2024,2024/2025,subjective_baseline_completeness,subjective,0.8790565846085395
2,27/08/2024,2024/2025,subjective_baseline_composite,subjective,-0.06486802469924288
2,28/08/2024,2024/2025,bio_baseline_completeness,bio,0.0
2,28/08/2024,2024/2025,bio_baseline_composite,bio,
2,28/08/2024,2024/2025,emboss_baseline_score,total,
2,28/08/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0
2,28/08/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
2,28/08/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0
2,28/08/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
2,28/08/2024,2024/2025,sleep_baseline_completeness,sleep,0.0
2,28/08/2024,2024/2025,sleep_baseline_composite,sleep,
2,28/08/2024,2024/2025,soreness_baseline_completeness,soreness,0.0
2,28/08/2024,2024/2025,soreness_baseline_composite,soreness,
2,28/08/2024,2024/2025,subjective_baseline_completeness,subjective,0.0
2,28/08/2024,2024/2025,subjective_baseline_composite,subjective,
2,29/08/2024,2024/2025,bio_baseline_completeness,bio,0.0
2,29/08/2024,2024/2025,bio_baseline_composite,bio,
2,29/08/2024,2024/2025,emboss_baseline_score,total,0.0042048786006606545
2,29/08/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.9811125405616751
2,29/08/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,0.11536183999922162
2,29/08/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0
2,29/08/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
2,29/08/2024,2024/2025,sleep_baseline_completeness,sleep,0.6503513550438261
2,29/08/2024,2024/2025,sleep_baseline_composite,sleep,0.029702076546216434
2,29/08/2024,2024/2025,soreness_baseline_completeness,soreness,0.3853262394400834
2,29/08/2024,2024/2025,soreness_baseline_composite,soreness,-0.12925581383742688
2,29/08/2024,2024/2025,subjective_baseline_completeness,subjective,0.7174409732482372
2,29/08/2024,2024/2025,subjective_baseline_composite,subjective,-0.09923738643520452
2,30/08/2024,2024/2025,bio_baseline_completeness,bio,0.0
2,30/08/2024,2024/2025,bio_baseline_composite,bio,
2,30/08/2024,2024/2025,emboss_baseline_score,total,-0.13777807518297397
2,30/08/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.12274421219435117
2,30/08/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,0.13331969506996955
2,30/08/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0
2,30/08/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
2,30/08/2024,2024/2025,sleep_baseline_completeness,sleep,0.7868152511559047
2,30/08/2024,2024/2025,sleep_baseline_composite,sleep,-0.1372113556598188
2,30/08/2024,2024/2025,soreness_baseline_completeness,soreness,0.0
2,30/08/2024,2024/2025,soreness_baseline_composite,soreness,
2,30/08/2024,2024/2025,subjective_baseline_completeness,subjective,0.9420240911342529
2,30/08/2024,2024/2025,subjective_baseline_composite,subjective,-0.1735750214804792
2,31/08/2024,2024/2025,bio_baseline_completeness,bio,0.0
2,31/08/2024,2024/2025,bio_baseline_composite,bio,
2,31/08/2024,2024/2025,emboss_baseline_score,total,0.03128268515105741
2,31/08/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.7461475391137575
2,31/08/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,0.08520961683930406
2,31/08/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0
2,31/08/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
2,31/08/2024,2024/2025,sleep_baseline_completeness,sleep,0.6363357263487643
2,31/08/2024,2024/2025,sleep_baseline_composite,sleep,-0.031950362601926234
2,31/08/2024,2024/2025,soreness_baseline_completeness,soreness,0.0
2,31/08/2024,2024/2025,soreness_baseline_composite,soreness,
2,31/08/2024,2024/2025,subjective_baseline_completeness,subjective,0.0
2,31/08/2024,2024/2025,subjective_baseline_composite,subjective,
2,01/09/2024,2024/2025,bio_baseline_completeness,bio,0.0
2,01/09/2024,2024/2025,bio_baseline_composite,bio,
2,01/09/2024,2024/2025,emboss_baseline_score,total,-0.03987401984862708
2,01/09/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.26953653902873265
2,01/09/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,0.2755149455701033
2,01/09/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.45304941622569894
2,01/09/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,-0.09970347811532555
2,01/09/2024,2024/2025,sleep_baseline_completeness,sleep,0.9391175629392294
2,01/09/2024,2024/2025,sleep_baseline_composite,sleep,-0.023624693509544163
2,01/09/2024,2024/2025,soreness_baseline_completeness,soreness,0.0
2,01/09/2024,2024/2025,soreness_baseline_composite,soreness,
2,01/09/2024,2024/2025,subjective_baseline_completeness,subjective,0.42513335738581914
2,01/09/2024,2024/2025,subjective_baseline_composite,subjective,-0.21196867091727056
2,02/09/2024,2024/2025,bio_baseline_completeness,bio,0.0
2,02/09/2024,2024/2025,bio_baseline_composite,bio,
2,02/09/2024,2024/2025,emboss_baseline_score,total,-0.12286717185533316
2,02/09/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.6478383161731099
2,02/09/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,-0.6280610861172106
2,02/09/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0
2,02/09/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
2,02/09/2024,2024/2025,sleep_baseline_completeness,sleep,0.8580673387479862
2,02/09/2024,2024/2025,sleep_baseline_composite,sleep,-0.13948194947793066
2,02/09/2024,2024/2025,soreness_baseline_completeness,soreness,0.4403322963691654
2,02/09/2024,2024/2025,soreness_baseline_composite,soreness,-0.07667527694199347
2,02/09/2024,2024/2025,subjective_baseline_completeness,subjective,0.9045811835988158
2,02/09/2024,2024/2025,subjective_baseline_composite,subjective,0.23221515291304087
2,03/09/2024,2024/2025,bio_baseline_completeness,bio,0.0
2,03/09/2024,2024/2025,bio_baseline_composite,bio,
2,03/09/2024,2024/2025,emboss_baseline_score,total,0.005880857940268857
2,03/09/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0
2,03/09/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
2,03/09/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.19399074443109066
2,03/09/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,-0.19872875680281096
2,03/09/2024,2024/2025,sleep_baseline_completeness,sleep,0.5211418748484863
2,03/09/2024,2024/2025,sleep_baseline_composite,sleep,0.3780771194853076
2,03/09/2024,2024/2025,soreness_baseline_completeness,soreness,0.0
2,03/09/2024,2024/2025,soreness_baseline_composite,soreness,
2,03/09/2024,2024/2025,subjective_baseline_completeness,subjective,0.9170794544255589
2,03/09/2024,2024/2025,subjective_baseline_composite,subjective,-0.16234304602674898
2,04/09/2024,2024/2025,bio_baseline_completeness,bio,0.0
2,04/09/2024,2024/2025,bio_baseline_composite,bio,
2,04/09/2024,2024/2025,emboss_baseline_score,total,-0.31838446038969126
2,04/09/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0
2,04/09/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
2,04/09/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.11280884643816147
2,04/09/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,0.1540647805359685
2,04/09/2024,2024/2025,sleep_baseline_completeness,sleep,0.9413521387006862
2,04/09/2024,2024/2025,sleep_baseline_composite,sleep,-0.3750013752277155
2,04/09/2024,2024/2025,soreness_baseline_completeness,soreness,0.0
2,04/09/2024,2024/2025,soreness_baseline_composite,soreness,
2,04/09/2024,2024/2025,subjective_baseline_completeness,subjective,0.0
2,04/09/2024,2024/2025,subjective_baseline_composite,subjective,
2,05/09/2024,2024/2025,bio_baseline_completeness,bio,0.0
2,05/09/2024,2024/2025,bio_baseline_composite,bio,
2,05/09/2024,2024/2025,emboss_baseline_score,total,-0.19192059175515447
2,05/09/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0
2,05/09/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
2,05/09/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0
2,05/09/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
2,05/09/2024,2024/2025,sleep_baseline_completeness,sleep,0.8687465039972633
2,05/09/2024,2024/2025,sleep_baseline_composite,sleep,-0.10530859023526684
2,05/09/2024,2024/2025,soreness_baseline_completeness,soreness,0.8170552682988367
2,05/09/2024,2024/2025,soreness_baseline_composite,soreness,-0.21404921505006894
2,05/09/2024,2024/2025,subjective_baseline_completeness,subjective,0.7714482354204301
2,05/09/2024,2024/2025,subjective_baseline_composite,subjective,-0.2660196209014774
2,06/09/2024,2024/2025,bio_baseline_completeness,bio,0.0
2,06/09/2024,2024/2025,bio_baseline_composite,bio,
2,06/09/2024,2024/2025,emboss_baseline_score,total,0.1246706908812149
2,06/09/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0
2,06/09/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
2,06/09/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0
2,06/09/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
2,06/09/2024,2024/2025,sleep_baseline_completeness,sleep,0.07193109581569013
2,06/09/2024,2024/2025,sleep_baseline_composite,sleep,0.03740600342362065
2,06/09/2024,2024/2025,soreness_baseline_completeness,soreness,0.0
2,06/09/2024,2024/2025,soreness_baseline_composite,soreness,
2,06/09/2024,2024/2025,subjective_baseline_completeness,subjective,0.23178635212332688
2,06/09/2024,2024/2025,subjective_baseline_composite,subjective,0.15175185652076312
2,07/09/2024,2024/2025,bio_baseline_completeness,bio,0.45477580001386575
2,07/09/2024,2024/2025,bio_baseline_composite,bio,-0.024931312318254607
2,07/09/2024,2024/2025,emboss_baseline_score,total,-0.00588904072325307
2,07/09/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0
2,07/09/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
2,07/09/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0
2,07/09/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
2,07/09/2024,2024/2025,sleep_baseline_completeness,sleep,0.8337400588974663
2,07/09/2024,2024/2025,sleep_baseline_composite,sleep,-0.09549616928889983
2,07/09/2024,2024/2025,soreness_baseline_completeness,soreness,0.0
2,07/09/2024,2024/2025,soreness_baseline_composite,soreness,
2,07/09/2024,2024/2025,subjective_baseline_completeness,subjective,0.7902146184763449
2,07/09/2024,2024/2025,subjective_baseline_composite,subjective,0.0996126989274276
2,08/09/2024,2024/2025,bio_baseline_completeness,bio,0.0
2,08/09/2024,2024/2025,bio_baseline_composite,bio,
2,08/09/2024,2024/2025,emboss_baseline_score,total,-0.051689807424302896
